name,platform,r-date,score,user score,developer,genre,players,critics,users
Disney's Aladdin in Nasira's Revenge,PlayStation,"March 15, 2001",61,7.1,ArgonautGames,"Action,General",1 Player,11,18
The Messenger (2001),PC,"February 14, 2001",61,tbd,IndexMultimedia,"Adventure,General,General",1 Player,14,0
Skully,Switch,"August 4, 2020",61,7.5,FinishLineGames,"Action,Platformer,3D",No Online Multiplayer,13,6
Hunter's Legacy,XboxOne,"January 20, 2017",61,tbd,Lienzo,"Action,Action Adventure,Platformer,Open-World,2D",No info,7,0
Into the Stars,PC,"March 4, 2016",61,3.1,FugitiveGames,"Action Adventure,General",No Online Multiplayer,17,13
Neopets: The Darkest Faerie,PlayStation2,"November 16, 2005",61,8.5,IdolMinds,"Adventure,Third-Person,Fantasy",1 Player,18,34
Hunted: The Demon's Forge,PC,"May 30, 2011",61,6.6,InXileEntertainment,"Action Adventure,Fantasy,General,Fantasy",2  Online,21,140
Hellbound,PC,"August 4, 2020",61,6.2,SaibotStudios,"General,Action,Shooter,First-Person,Arcade",No Online Multiplayer,21,23
Raging Justice,PlayStation4,"May 8, 2018",61,6.0,MakinGames,"Action,Beat-'Em-Up,2D",No Online Multiplayer,10,6
Nikoli's Pencil Puzzle,3DS,"October 25, 2011",61,tbd,NATSUMEATARIInc.,"Miscellaneous,Puzzle,Puzzle,Puzzle,Logic,General,Logic",No info,7,0
Rayman: Hoodlum's Revenge,GameBoyAdvance,"March 15, 2005",61,6.1,BackboneEntertainment,"Action,Platformer,2D",1 Player,12,13
Shadowrun Chronicles: Boston Lockdown,PC,"March 31, 2014",61,7.1,"CliffhangerProductions,CliffhangerProductions","General,Strategy,Adventure,Turn-Based,General,Tactics",No info,21,53
Poison Control,Switch,"April 13, 2021",61,8.0,NipponIchiSoftware,"Role-Playing,Action RPG",No Online Multiplayer,14,5
Seven Knights -Time Wanderer-,Switch,"November 5, 2020",61,tbd,NetmarbleGamesCorp.,"Role-Playing,General",No Online Multiplayer,12,0
Destiny 2: Warmind,XboxOne,"May 8, 2018",61,3.7,Bungie,"Action,Shooter,First-Person,Arcade",No info,8,50
Filthy Lucre,PlayStation4,"September 16, 2016",61,6.4,FabrikGames,"Action,Shooter,Shoot-'Em-Up,Top-Down",2 ,8,7
Redux: Dark Matters,PC,"December 12, 2014",61,5.5,"NG:DEV.TEAM,KTXSoftware","Shooter,Scrolling,Action,Shooter,Scrolling,Shoot-'Em-Up,Vertical",No info,7,4
